data;horario;uf;br;trecho;km;sentido;veiculo;fim_percurso;;;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;131000;C;IZV-6C04;percurso;3000;3000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;134000;C;IZV-6C04;percurso;3000;3000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;138000;C;IZV-6C04;percurso;4000;4000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;141000;C;IZV-6C04;percurso;3000;3000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;144000;C;IZV-6C04;percurso;3000;3000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;147000;C;IZV-6C04;percurso;3000;3000;;;
23/10/2020;21:00:00;BA;116;723_116BA088056;150000;C;IZV-6C04;fim_dia;3000;3000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;161000;C;IZV-6C04;percurso;0;0;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;167000;C;IZV-6C04;percurso;6000;6000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;173000;C;IZV-6C04;percurso;6000;6000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;180000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;183000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;190000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;193000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;196000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;203000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;206000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;732_116BA156878;209000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;733_116BA214469;216000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;735_116BA221142;223000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;735_116BA221142;232000;C;IZV-6C04;percurso;9000;9000;;;
24/10/2020;21:00:00;BA;116;735_116BA221142;235000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;238000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;241000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;251000;C;IZV-6C04;percurso;10000;10000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;254000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;264000;C;IZV-6C04;percurso;10000;10000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;267000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;270000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;736_116BA236314;277000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;280000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;283000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;286000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;290000;C;IZV-6C04;percurso;4000;4000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;293000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;296000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;299000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;306000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;737_116BA279383;309000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;738_116BA311649;312000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;738_116BA311649;315000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;738_116BA311649;322000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;739_116BA323448;328000;C;IZV-6C04;percurso;6000;6000;;;
24/10/2020;21:00:00;BA;116;739_116BA323448;335000;C;IZV-6C04;percurso;7000;7000;;;
24/10/2020;21:00:00;BA;116;739_116BA323448;338000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;739_116BA323448;339000;C;IZV-6C04;percurso;1000;1000;;;
24/10/2020;21:00:00;BA;116;740_116BA340969;345000;C;IZV-6C04;percurso;6000;6000;;;
24/10/2020;21:00:00;BA;116;740_116BA340969;348000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;740_116BA340969;351000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;740_116BA340969;354000;C;IZV-6C04;percurso;3000;3000;;;
24/10/2020;21:00:00;BA;116;740_116BA340969;358000;C;IZV-6C04;fim_dia;4000;4000;;;
25/10/2020;21:00:00;BA;116;747_116BA359030;362000;C;IZV-6C04;percurso;0;0;;;
25/10/2020;21:00:00;BA;116;747_116BA359030;364000;C;IZV-6C04;percurso;2000;2000;;;
25/10/2020;21:00:00;BA;116;747_116BA359030;365000;C;IZV-6C04;percurso;1000;1000;;;
25/10/2020;21:00:00;BA;116;747_116BA359030;367000;C;IZV-6C04;percurso;2000;2000;;;
25/10/2020;21:00:00;BA;116;748_116BA371162;374000;C;IZV-6C04;fim_distancia;7000;7000;;374;
25/10/2020;21:00:00;BA;116;748_116BA371162;397000;C;IZV-6C04;percurso;0;23000;;397;
25/10/2020;21:00:00;BA;116;748_116BA371162;400000;C;IZV-6C04;percurso;3000;3000;;;
25/10/2020;21:00:00;BA;116;748_116BA371162;403000;C;IZV-6C04;percurso;3000;3000;;;
25/10/2020;21:00:00;BA;116;750_116BA405806;413000;C;IZV-6C04;percurso;10000;10000;;;
25/10/2020;21:00:00;BA;116;750_116BA405806;416000;C;IZV-6C04;percurso;3000;3000;;;
25/10/2020;21:00:00;BA;116;750_116BA405806;419000;C;IZV-6C04;percurso;3000;3000;;;
25/10/2020;21:00:00;BA;116;750_116BA405806;420000;C;IZV-6C04;percurso;1000;1000;;;
25/10/2020;21:00:00;BA;116;750_116BA405806;423000;C;IZV-6C04;fim_dia;3000;3000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;14000;C;IZV-6C04;percurso;0;0;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;15000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;16000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;19000;C;IZV-6C04;percurso;3000;3000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;20000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;21000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;22000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;23000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;24000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;25000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;921_424PE000000;27000;C;IZV-6C04;fim_distancia;2000;2000;;;
21/11/2020;21:00:00;PE;424;924_424PE066415;69000;C;IZV-6C04;percurso;0;42000;;;
21/11/2020;21:00:00;PE;424;924_424PE066415;75000;C;IZV-6C04;percurso;6000;6000;;;
21/11/2020;21:00:00;PE;424;924_424PE066415;77000;C;IZV-6C04;percurso;2000;2000;;;
21/11/2020;21:00:00;PE;424;924_424PE066415;82000;C;IZV-6C04;percurso;5000;5000;;;
21/11/2020;21:00:00;PE;424;924_424PE066415;85000;C;IZV-6C04;fim_distancia;3000;3000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;107000;C;IZV-6C04;percurso;0;22000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;108000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;109000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;110000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;111000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;112000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;113000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;114000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;115000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;116000;C;IZV-6C04;percurso;1000;1000;;;
21/11/2020;21:00:00;PE;424;926_424PE104233;117000;C;IZV-6C04;fim_dia;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;25000;C;IZV-6C04;percurso;0;0;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;26000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;27000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;28000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;29000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;30000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;31000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;32000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;33000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;34000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;35000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;36000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;928_423PE018200;37000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;929_423PE039128;40000;C;IZV-6C04;fim_distancia;3000;3000;;;
22/11/2020;21:00:00;PE;423;931_423PE073661;85000;C;IZV-6C04;percurso;0;45000;;;
22/11/2020;21:00:00;PE;423;931_423PE073661;88000;C;IZV-6C04;percurso;3000;3000;;;
22/11/2020;21:00:00;PE;423;931_423PE073661;90000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;931_423PE073661;91000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;931_423PE073661;93000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;932_423PE093705;95000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;932_423PE093705;96000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;100000;C;IZV-6C04;percurso;4000;4000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;101000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;102000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;103000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;104000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;933_423PE098319;105000;C;IZV-6C04;fim_distancia;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;163000;C;IZV-6C04;percurso;0;58000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;164000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;166000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;167000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;168000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;169000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;170000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;171000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;172000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;174000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;175000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;176000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;936_423PE145181;177000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;937_423PE177399;179000;C;IZV-6C04;percurso;2000;2000;;;
22/11/2020;21:00:00;PE;423;937_423PE177399;180000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;937_423PE177399;181000;C;IZV-6C04;percurso;1000;1000;;;
22/11/2020;21:00:00;PE;423;937_423PE177399;182000;C;IZV-6C04;fim_dia;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;113000;C;IZV-6C04;percurso;0;0;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;125000;C;IZV-6C04;percurso;12000;12000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;126000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;128000;C;IZV-6C04;percurso;2000;2000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;129000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;130000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;131000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;132000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;133000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;134000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;136000;C;IZV-6C04;percurso;2000;2000;;;
23/11/2020;21:00:00;PE;110;938_110PE094300;137000;C;IZV-6C04;fim_distancia;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;229000;C;IZV-6C04;percurso;0;92000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;232000;C;IZV-6C04;percurso;3000;3000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;233000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;234000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;235000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;236000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;237000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;238000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;239000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;241000;C;IZV-6C04;percurso;2000;2000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;242000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;243000;C;IZV-6C04;percurso;1000;1000;;;
23/11/2020;21:00:00;PE;110;940_110PE225661;244000;C;IZV-6C04;fim_dia;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;11000;C;IZV-6C04;fim_distancia;0;0;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;31000;C;IZV-6C04;percurso;0;20000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;33000;C;IZV-6C04;percurso;2000;2000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;34000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;35000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;36000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;38000;C;IZV-6C04;percurso;2000;2000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;39000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;40000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;41000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;42000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;43000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;44000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;941_428PE010600;47000;C;IZV-6C04;fim_distancia;3000;3000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;113000;C;IZV-6C04;percurso;0;66000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;124000;C;IZV-6C04;percurso;11000;11000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;125000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;126000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;127000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;128000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;129000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;130000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;131000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;132000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;133000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;134000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;135000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;136000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;137000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;428;942_428PE089632;138000;C;IZV-6C04;fim_distancia;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;256000;C;IZV-6C04;fim_distancia;0;118000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;288000;C;IZV-6C04;percurso;0;32000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;289000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;291000;C;IZV-6C04;percurso;2000;2000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;292000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;293000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;294000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;295000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;296000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;297000;C;IZV-6C04;percurso;1000;1000;;;
24/11/2020;21:00:00;PE;122;943_122PE255600;300000;C;IZV-6C04;fim_dia;3000;3000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;2000;C;IZV-6C04;percurso;0;0;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;3000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;4000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;5000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;6000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;7000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;8000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;9000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;946_407PE000000;10000;C;IZV-6C04;fim_distancia;1000;1000;;;
25/11/2020;21:00:00;PE;407;948_407PE041278;52000;C;IZV-6C04;fim_distancia;0;42000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;86000;C;IZV-6C04;percurso;0;34000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;88000;C;IZV-6C04;percurso;2000;2000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;89000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;90000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;91000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;93000;C;IZV-6C04;percurso;2000;2000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;94000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;97000;C;IZV-6C04;percurso;3000;3000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;98000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;99000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;100000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;101000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;102000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;103000;C;IZV-6C04;percurso;1000;1000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;105000;C;IZV-6C04;percurso;2000;2000;;;
25/11/2020;21:00:00;PE;407;949_407PE052216;106000;C;IZV-6C04;fim_km_menor;1000;1000;;;
25/11/2020;21:00:00;PE;235;950_235PE003800;4000;C;IZV-6C04;fim_dia;0;0;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;0;C;IZV-6C04;percurso;0;0;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;1000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;16000;C;IZV-6C04;percurso;15000;15000;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;18000;C;IZV-6C04;percurso;2000;2000;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;19000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;951_316PE000000;20000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;952_316PE020330;21000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;952_316PE020330;22000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;952_316PE020330;23000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;26000;C;IZV-6C04;percurso;3000;3000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;29000;C;IZV-6C04;percurso;3000;3000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;30000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;31000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;32000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;34000;C;IZV-6C04;percurso;2000;2000;;;
26/11/2020;21:00:00;PE;316;953_316PE023914;35000;C;IZV-6C04;fim_distancia;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;84000;C;IZV-6C04;percurso;0;49000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;95000;C;IZV-6C04;percurso;11000;11000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;97000;C;IZV-6C04;percurso;2000;2000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;98000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;99000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;100000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;101000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;102000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;103000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;104000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;105000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;106000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;107000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;108000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;109000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;110000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;111000;C;IZV-6C04;percurso;1000;1000;;;
26/11/2020;21:00:00;PE;316;956_316PE083455;112000;C;IZV-6C04;fim_dia;1000;1000;;;
27/11/2020;21:00:00;PE;316;958_316PE207700;218000;C;IZV-6C04;percurso;0;0;;;
27/11/2020;21:00:00;PE;316;959_316PE218228;220000;C;IZV-6C04;percurso;2000;2000;;;
27/11/2020;21:00:00;PE;316;959_316PE218228;227000;C;IZV-6C04;percurso;7000;7000;;;
27/11/2020;21:00:00;PE;316;959_316PE218228;239000;C;IZV-6C04;percurso;12000;12000;;;
27/11/2020;21:00:00;PE;316;960_316PE249938;257000;C;IZV-6C04;fim_distancia;18000;18000;;;
